decoupled_id,geometry_id,source_geometry_type,area_frac,perimeter_norm,equivalent_diameter_norm,aspect_ratio,eccentricity,solidity,compactness,extent,convexity,major_axis_norm,minor_axis_norm,boundary_curvature_mean,boundary_curvature_std,fractal_dimension,asymmetry_score,number_of_components,E_bg,contrast,E_lesion,z_top,z_bottom,thickness,heterogeneity
decoupled_1144,isic2018_lesion_ISIC_0035630,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,3.135698113545586,1.1079775003119465,3.4742829575791245,3.0714327965602894,7.395684774245939,4.324251977685649,0.195180944707523
decoupled_1145,isic2018_lesion_ISIC_0034898,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,4.526332984210335,1.6239496451094904,7.350536843355753,6.727555323970124,11.193324906976635,4.4657695830065105,0.24038385201074947
decoupled_1146,midas_lesion_619,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,9.786489843324805,2.486305601031283,24.33220451189423,5.950072895556273,9.310896707567201,3.3608238120109277,0.008028405379416348
decoupled_1147,midas_lesion_234,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,4.828980307854389,2.7142270568216373,13.106949008437262,2.7441128108780375,4.031441117018289,1.2873283061402518,0.1991580149611971
decoupled_1148,ph2_lesion_IMD057,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,6.9838533526378335,2.076175970639694,14.499708513218135,5.570122072173679,7.963628511985203,2.3935064398115236,0.30116154593585
decoupled_1149,isic2018_lesion_ISIC_0035348,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,9.073854318263994,2.0694121660666176,18.777544519331624,6.674039343177299,10.174320903926983,3.500281560749684,0.2553446349934744
decoupled_1150,midas_lesion_277,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,7.6173912208314745,1.731968809749412,13.19308400613911,3.939510130625766,8.741714327970119,4.802204197344352,0.1705512918567012
decoupled_1151,midas_lesion_226,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,8.1680192224253,7.367806181362498,60.18038251647283,2.8738245025977576,5.226863361295915,2.353038858698157,0.3368265147249721
decoupled_1152,isic2018_lesion_ISIC_0035119,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,5.155680994146334,1.726701803174532,8.90232366918514,6.184541612668662,8.64598291361571,2.4614413009470475,0.30177084873141613
decoupled_1153,midas_lesion_138,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,4.635277746796296,4.664571908504936,21.621586365824058,3.3675170560442838,6.1282721855775595,2.7607551295332757,0.10180233537770296
decoupled_1154,isic2018_lesion_ISIC_0035643,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,7.085604146428232,2.748834376823935,19.47715225826814,3.9346649028646747,6.702256801976164,2.767591899111489,0.32643657074554183
decoupled_1155,isic2018_lesion_ISIC_0035119,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,7.156389533224164,2.978291859774346,21.31381669217586,0.7708132721529417,1.6203468647345511,0.8495335925816094,0.2944970145023077
decoupled_1156,isic2018_lesion_ISIC_0034906,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,8.12457779982426,1.6847334835359051,13.687748258956406,1.4374361638264397,4.504302017162727,3.066865853336288,0.2927792032072148
decoupled_1157,isic2018_lesion_ISIC_0035608,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,6.717867649564104,10.923217906812898,73.3807322053177,7.899623507439923,9.637558755580244,1.737935248140321,0.15150819409739408
decoupled_1158,ph2_lesion_IMD256,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,5.355787016667473,8.76435910846962,46.9400407225529,6.282816422913519,9.915314337995271,3.6324979150817525,0.21953090185609303
decoupled_1159,midas_lesion_619,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,9.76813826521333,3.3614146369840046,32.83476294077163,4.3313965113365605,6.837765723898572,2.506369212562012,0.0033945443174892395
decoupled_1160,midas_lesion_76,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,9.856050734749864,1.763336219523576,17.37953124204639,0.3890984863648416,1.8976825802418287,1.508584093876987,0.3478399639991615
decoupled_1161,midas_lesion_647,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,5.039078731600387,2.9504755742703823,14.867678714412323,6.902512564302955,8.579087445956926,1.6765748816539707,0.10576331883755691
decoupled_1162,isic2018_lesion_ISIC_0035882,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,9.597044011438985,4.666890973114265,44.788358065564914,0.2052174013699972,3.622041777581124,3.416824376211127,0.18772144445793723
decoupled_1163,isic2018_lesion_ISIC_0034538,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,4.7487086703744,11.551186323184988,54.85321864601874,0.9418435330687225,5.331061151835671,4.389217618766949,0.11867135045033335
decoupled_1164,midas_lesion_300,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,5.137075820139288,1.5109561622693446,7.761896366484305,1.3970936270644942,4.665508570360682,3.2684149432961878,0.19676081566222822
decoupled_1165,basal_cell_carcinoma_BCN_0000016844,clinical_mask,0.2169952392578125,2.78125,0.525630021633387,2.4365315915937504,0.9118968473174451,0.6912122095849129,0.35251695750773615,0.5605439495467087,1.44673370367766,0.9482634593695075,0.3891857846789676,5.97055805285277,0.37169938227061444,1.783892277965634,0.35644461962948365,1.0,5.549008441525315,3.4496408344279956,19.14208611047138,4.657886117311163,6.097180087711483,1.4392939704003203,0.22335514907636503
decoupled_1166,isic2018_lesion_ISIC_0034579,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,5.989400828603614,6.53167917495686,39.120844662659586,0.4267471418040015,5.761651036872164,5.334903895068162,0.12884225113954406
decoupled_1167,isic2018_lesion_ISIC_0035421,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,9.985318570394988,2.0946098813269844,20.915346945747178,2.142424518335179,3.6510829543482686,1.5086584360130897,0.03377629491231999
decoupled_1168,isic2018_lesion_ISIC_0035008,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,5.170658666942696,3.4015972839797897,17.588498477858835,5.996495238961597,11.384405210164388,5.387909971202792,0.1684722959819579
decoupled_1169,midas_lesion_275,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,6.913179551484582,3.13721788557738,21.688150535125242,2.87283176579552,3.399666167753141,0.526834401957621,0.28403231965024234
decoupled_1170,isic2018_lesion_ISIC_0034970,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,4.207011165517474,5.185939130426281,21.817303825397342,7.080833147162904,11.539499012614243,4.458665865451339,0.30582634783638624
decoupled_1171,isic2018_lesion_ISIC_0034898,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,9.426015702384227,2.0664876271723673,19.478744822509455,1.4008340383922782,2.169313051780681,0.7684790133884027,0.3200881834237489
decoupled_1172,ph2_lesion_IMD031,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,5.421499833454785,6.067849443555195,32.8968447476632,5.430768127014365,10.189850053676134,4.759081926661769,0.19158862370218346
decoupled_1173,ph2_lesion_IMD331,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,3.1569892269486877,3.171374709047628,10.01199579108089,7.759918046507465,10.859263643197853,3.0993455966903873,0.18181604224184142
decoupled_1174,isic2018_lesion_ISIC_0035368,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,4.506532262395682,1.123564945475839,5.063381675683714,4.3609295140955995,5.3141705423939865,0.953241028298387,0.2581682945489544
decoupled_1175,midas_lesion_277,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,4.281517373480238,6.029560417978531,25.815667684023843,3.3055559366948124,5.078029870047359,1.772473933352547,0.3207363833266949
decoupled_1176,midas_lesion_76,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,4.309899185207974,8.672535699009254,37.37775454284705,0.9272634514042704,2.88858902382972,1.9613255724254497,0.31555347371897724
decoupled_1177,midas_lesion_289,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,6.974421685941595,5.628078239809924,39.25259092590633,6.218102142911748,7.731408817192334,1.513306674280586,0.30939675431042657
decoupled_1178,midas_lesion_486,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,7.646045448028221,5.085301962433831,38.882449921716166,1.4468619829802303,4.507462862132597,3.0606008791523664,0.22729344659172177
decoupled_1179,isic2018_lesion_ISIC_0035348,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,8.755435413124545,7.243708225801785,63.42181952252651,1.5132290687589072,6.752314208994518,5.239085140235611,0.25048384730989126
decoupled_1180,midas_lesion_755,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,7.292203512544414,4.042529011198093,29.478944255021432,7.935780148252876,9.221554574895194,1.285774426642318,0.026935866928586738
decoupled_1181,isic2018_lesion_ISIC_0034982,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,7.1018064912219785,1.960647866464805,13.924141745060275,1.0704634274594513,5.1561515427827755,4.085688115323324,0.014697630756693612
decoupled_1182,isic2018_lesion_ISIC_0034753,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,4.6103080241224665,8.84564439711713,40.78114534256304,4.990342857229507,6.703941606524431,1.713598749294924,0.2089688489247212
decoupled_1183,midas_lesion_619,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,4.944402577775964,11.643242114802108,57.56887632609721,0.5854953316444675,1.7980848695013927,1.2125895378569251,0.2884697670110032
decoupled_1184,midas_lesion_626,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,6.409104223354362,5.9113188745940395,37.88625876475501,0.6147290549739024,1.8510788191659988,1.2363497641920964,0.3111524994098031
decoupled_1185,isic2018_lesion_ISIC_0035376,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,6.732767356196893,1.5746890651834955,10.60201513422764,3.0417229224568563,7.849293145654503,4.807570223197647,0.10417138297251302
decoupled_1186,isic2018_lesion_ISIC_0034585,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,7.520856871921106,3.8818474606431286,29.19481915012737,0.4815581445427237,5.806931825536985,5.325373680994261,0.009828266501299709
decoupled_1187,isic2018_lesion_ISIC_0035421,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,7.288031851439794,2.1420293713167453,15.611178284875997,6.943267865821851,11.77483678510293,4.83156891928108,0.34173659745016743
decoupled_1188,isic2018_lesion_ISIC_0034970,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,5.333596027781633,4.930069426338122,26.29499870900468,6.96070782024045,7.799234766701574,0.8385269464611236,0.023701285469427385
decoupled_1189,midas_lesion_218,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,6.787752169348165,1.583880236271048,10.75098650973649,4.861299088625188,10.110115949642491,5.248816861017303,0.09116407496829236
decoupled_1190,isic2018_lesion_ISIC_0035642,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,8.131394911996756,1.675223369043034,13.62190277949459,0.6947442017110962,1.5371358966057986,0.8423916948947024,0.03940188960059674
decoupled_1191,midas_lesion_178,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,3.9098868248464216,2.114298480022741,8.26666777083373,7.745133640795709,11.346048787947755,3.6009151471520457,0.17545000681946668
decoupled_1192,midas_lesion_805,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,4.220113832039971,9.916671994900327,41.84948465348228,6.511146969648324,9.435710388920434,2.9245634192721095,0.2841862003105295
decoupled_1193,ph2_lesion_IMD398,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,5.995630156662453,5.080219517576102,30.459117342044454,0.571928250778258,5.845770985275407,5.273842734497149,0.06713081654019203
decoupled_1194,isic2018_lesion_ISIC_0035210,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,3.731932542172875,5.169943613902894,19.293880813923046,6.200502999344498,8.948864981642753,2.7483619822982552,0.3248903077740439
decoupled_1195,ph2_lesion_IMD433,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,7.436638240919255,11.474997023837593,85.33540168190528,5.407095913372603,7.268337833511194,1.8612419201385908,0.05459324873600619
decoupled_1196,isic2018_lesion_ISIC_0035842,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,6.367897855712087,1.9808486401362237,12.613841808013662,4.505786353328322,8.200079992958116,3.6942936396297945,0.33527821244325545
decoupled_1197,isic2018_lesion_ISIC_0035376,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,9.715627682619111,2.45661476106902,23.8675543781729,6.6059394615980755,7.428720860499386,0.8227813989013102,0.09545168813271261
decoupled_1198,isic2018_lesion_ISIC_0035372,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,9.244054112536244,6.1572783866999465,56.918214592604166,1.1068076778476876,2.6577462917628147,1.550938613915127,0.27333946636053663
decoupled_1199,midas_lesion_275,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,6.101424916675894,3.6585225307855946,22.322200527555378,5.657683413758132,6.502594959461601,0.8449115457034688,0.031336021842311636
decoupled_1200,midas_lesion_805,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,4.590704034346584,1.8594949999341868,8.536391198045171,6.469569423504887,10.513465770412491,4.043896346907604,0.17356986476729921
decoupled_1201,isic2018_lesion_ISIC_0035915,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,4.549914772584165,2.418439231235462,11.00369238479532,4.8701775037463015,5.529650130687009,0.6594726269407074,0.07739946442010226
decoupled_1202,isic2018_lesion_ISIC_0035287,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,5.785800942172244,1.5801334714284652,9.142337727748712,3.4545901431646544,6.089409789292585,2.6348196461279305,0.1715488707792118
decoupled_1203,isic2018_lesion_ISIC_0034748,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,4.5228831897485975,3.5919131994380535,16.245803828774473,4.660289149377872,8.456477814198404,3.796188664820532,0.24282114576345887
decoupled_1204,isic2018_lesion_ISIC_0035421,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,5.373462906778988,7.1065174546623675,38.18660793900566,4.515982048511679,5.201453210422026,0.6854711619103471,0.043543973111561024
decoupled_1205,midas_lesion_143,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,5.95219046770126,1.7461208097125611,10.393243639025911,3.301583478704989,7.2817645244412,3.980181045736211,0.07186852641024075
decoupled_1206,midas_lesion_415,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,7.152314661847391,6.220316474701863,44.48966072334101,4.337870659058427,8.958299487251555,4.620428828193128,0.01144993923337379
decoupled_1207,isic2018_lesion_ISIC_0034961,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,5.21459556223469,3.227852229334171,16.83194391063532,3.1820274126245955,6.5519304834378875,3.369903070813292,0.08626378711699507
decoupled_1208,ph2_lesion_IMD370,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,4.786689192357168,3.5457680792788615,16.972489743689163,2.7148327111243775,4.032769352296931,1.3179366411725537,0.10347700391592761
decoupled_1209,isic2018_lesion_ISIC_0035842,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,5.293071196011287,1.5762664562668147,8.34329057690466,5.07193103209598,7.861065764721384,2.7891347326254037,0.1609605115546866
decoupled_1210,benign_nevi_BCN_0000002637,clinical_mask,0.15252685546875,1.30859375,0.4406849487070295,1.417669542590093,0.7088263668179722,0.9852158486102898,1.1192999836144735,0.7212121212121212,1.0150060024009604,0.5266806701684116,0.3715115930375157,3.3506702010670235,0.12587200220725414,1.7585747731755839,0.284992784992785,1.0,8.840743087703412,2.5306216777535173,22.372576105191822,2.3020456460965177,2.9140996840489244,0.6120540379524066,0.07543891257605223
decoupled_1211,midas_lesion_69,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,3.09491018602998,1.3544770474440964,4.191984810878546,2.1446736056007265,3.2781427379400303,1.1334691323393038,0.3178939706117779
decoupled_1212,isic2018_lesion_ISIC_0035643,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,7.4909670117644875,1.2769704378062456,9.565743424605042,5.582068898296022,7.06218549799473,1.4801165996987082,0.2366015132616232
decoupled_1213,isic2018_lesion_ISIC_0035330,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,6.468689231720887,1.690422547078402,10.934818127344254,6.337150834390167,8.671359398333664,2.3342085639434966,0.2798527402823433
